state,year,quarter,HPI
CT,1990,3,246.61
CT,1990,4,239.92
CT,1991,1,239.49
CT,1991,2,236.15
CT,1991,3,233.45
CT,1991,4,235.69
CT,1992,1,236.67
CT,1992,2,232.16
CT,1992,3,232.94
CT,1992,4,232.7
CT,1993,1,229.11
CT,1993,2,229.75
CT,1993,3,229.73
CT,1993,4,230.33
CT,1994,1,228.42
CT,1994,2,223.22
CT,1994,3,220.35
CT,1994,4,217.65
CT,1995,1,216.38
CT,1995,2,219.1
CT,1995,3,224.51
CT,1995,4,224.65
CT,1996,1,227.67
CT,1996,2,224.77
CT,1996,3,221.52
CT,1996,4,222.95
CT,1997,1,224.18
CT,1997,2,225.26
CT,1997,3,227.88
CT,1997,4,230.08
CT,1998,1,235.61
CT,1998,2,235.73
CT,1998,3,239.18
CT,1998,4,242.32
CT,1999,1,245.57
CT,1999,2,248.59
CT,1999,3,253.27
CT,1999,4,256.42
CT,2000,1,261.29
CT,2000,2,268.34
CT,2000,3,274.15
CT,2000,4,277.89
CT,2001,1,284.75
CT,2001,2,290.85
CT,2001,3,298.02
CT,2001,4,303.21
CT,2002,1,309.69
CT,2002,2,318.57
CT,2002,3,327.24
CT,2002,4,334.11
CT,2003,1,338.31
CT,2003,2,343.91
CT,2003,3,352.11
CT,2003,4,364.96
CT,2004,1,371.33
CT,2004,2,383.37
CT,2004,3,402.81
CT,2004,4,410.61
CT,2005,1,421.1
CT,2005,2,435.32
CT,2005,3,447.11
CT,2005,4,456.22
CT,2006,1,462.27
CT,2006,2,464.45
CT,2006,3,464.92
CT,2006,4,467.42
CT,2007,1,470.71
CT,2007,2,466.94
CT,2007,3,463.21
CT,2007,4,462.45
CT,2008,1,461.95
CT,2008,2,451.03
CT,2008,3,436.93
CT,2008,4,433.47
CT,2009,1,436.97
CT,2009,2,422.76
CT,2009,3,411.94
CT,2009,4,410.67
CT,2010,1,405.75
CT,2010,2,401.25
CT,2010,3,405.81
CT,2010,4,406.45
CT,2011,1,395.94
CT,2011,2,388.72
CT,2011,3,389.89
CT,2011,4,392.91
CT,2012,1,386.41
CT,2012,2,382.53
CT,2012,3,383.52
CT,2012,4,384.76
CT,2013,1,382.91
CT,2013,2,381.3
CT,2013,3,381.02
CT,2013,4,377.95
CT,2014,1,377.15
CT,2014,2,379.62
CT,2014,3,382.7
CT,2014,4,382.44
CT,2015,1,386.86
CT,2015,2,388.19
CT,2015,3,386.12
CT,2015,4,385.7
CT,2016,1,385.64
CT,2016,2,388.64
CT,2016,3,391.75
CT,2016,4,392.39
CT,2017,1,387.25
CT,2017,2,393.44
CT,2017,3,396.09
CT,2017,4,395.97
CT,2018,1,394.34
CT,2018,2,396.95
CT,2018,3,400.89
CT,2018,4,399.46
CT,2019,1,401.39
CT,2019,2,408.14
CT,2019,3,412.47
CT,2019,4,414.79
CT,2020,1,417.63
CT,2020,2,420.3
DC,1975,1,44.98
DC,1975,2,47.12
DC,1975,3,47.21
DC,1975,4,54.23
DC,1976,1,51.83
DC,1976,2,53.02
DC,1976,3,58.27
DC,1976,4,57.74
DC,1977,1,59.71
DC,1977,2,63.52
DC,1977,3,66.51
DC,1977,4,71.68
DC,1978,1,68.23
DC,1978,2,76.67
DC,1978,3,81.27
DC,1978,4,80.21
DC,1979,1,87.97
DC,1979,2,88.33
DC,1979,3,91.13
DC,1979,4,98.59
DC,1980,1,100
DC,1980,2,96.15
DC,1980,3,98.74
DC,1980,4,100.98
DC,1981,1,93.59
DC,1981,2,105.56
DC,1981,3,96.86
DC,1981,4,103.94
DC,1982,1,90
DC,1982,2,103.46
DC,1982,3,93.44
DC,1982,4,99.93
DC,1983,1,94.18
DC,1983,2,96.92
DC,1983,3,101.72
DC,1983,4,100.65
DC,1984,1,101.73
DC,1984,2,103.94
DC,1984,3,105.53
DC,1984,4,108.09
DC,1985,1,107.46
DC,1985,2,110.83
DC,1985,3,111.85
DC,1985,4,114.09
DC,1986,1,114.47
DC,1986,2,119.55
DC,1986,3,122.97
DC,1986,4,127.81
DC,1987,1,132.75
DC,1987,2,135.65
DC,1987,3,140.06
DC,1987,4,145.64
DC,1988,1,154.68
DC,1988,2,161.83
DC,1988,3,164.92
DC,1988,4,170.25
DC,1989,1,180.11
DC,1989,2,180.76
DC,1989,3,183.05
DC,1989,4,186.63
DC,1990,1,192.45
DC,1990,2,192.15
DC,1990,3,187.1
DC,1990,4,187.76
DC,1991,1,190.05
DC,1991,2,191.56
DC,1991,3,189.7
DC,1991,4,192.96
DC,1992,1,195.85
DC,1992,2,195.92
DC,1992,3,195.58
DC,1992,4,194.07
DC,1993,1,193.03
DC,1993,2,193.56
DC,1993,3,193.97
DC,1993,4,194.53
DC,1994,1,195.97
DC,1994,2,188.61
DC,1994,3,188.99
DC,1994,4,181.72
DC,1995,1,184.47
DC,1995,2,183.29
DC,1995,3,188.21
DC,1995,4,191.86
DC,1996,1,194.23
DC,1996,2,190.1
DC,1996,3,187.88
DC,1996,4,188.92
DC,1997,1,189.39
DC,1997,2,190.66
DC,1997,3,189.45
DC,1997,4,189.21
DC,1998,1,196.91
DC,1998,2,198.34
DC,1998,3,199.69
DC,1998,4,205.46
DC,1999,1,207.55
DC,1999,2,212.03
DC,1999,3,218.09
DC,1999,4,224.95
DC,2000,1,234.5
DC,2000,2,242.91
DC,2000,3,250.62
DC,2000,4,255.42
DC,2001,1,266.1
DC,2001,2,278.31
DC,2001,3,289.84
DC,2001,4,298.72
DC,2002,1,308.12
DC,2002,2,319.25
DC,2002,3,334.09
DC,2002,4,343.94
DC,2003,1,351.59
DC,2003,2,358.52
DC,2003,3,369.78
DC,2003,4,389.29
DC,2004,1,404.76
DC,2004,2,424.66
DC,2004,3,454.35
DC,2004,4,478.69
DC,2005,1,500.3
DC,2005,2,529.77
DC,2005,3,561.47
DC,2005,4,589.46
DC,2006,1,598.51
DC,2006,2,606.45
DC,2006,3,612.21
DC,2006,4,622.27
DC,2007,1,627.45
DC,2007,2,627.56
DC,2007,3,628.72
DC,2007,4,621.27
DC,2008,1,608.74
DC,2008,2,592.66
DC,2008,3,578.73
DC,2008,4,571.62
DC,2009,1,573.79
DC,2009,2,556.36
DC,2009,3,551.43
DC,2009,4,558.73
DC,2010,1,552.56
DC,2010,2,554.9
DC,2010,3,563.28
DC,2010,4,562.49
DC,2011,1,555.05
DC,2011,2,562.98
DC,2011,3,564.52
DC,2011,4,571.18
DC,2012,1,574.66
DC,2012,2,577.26
DC,2012,3,587.05
DC,2012,4,598.26
DC,2013,1,608.47
DC,2013,2,627.13
DC,2013,3,652
DC,2013,4,655.02
DC,2014,1,670.52
DC,2014,2,685.84
DC,2014,3,693.52
DC,2014,4,709.46
DC,2015,1,713.57
DC,2015,2,725.92
DC,2015,3,746.59
DC,2015,4,760.96
DC,2016,1,768.42
DC,2016,2,785.76
DC,2016,3,787.94
DC,2016,4,804.33
DC,2017,1,811.21
DC,2017,2,830.98
DC,2017,3,841.67
DC,2017,4,851.36
DC,2018,1,867.26
DC,2018,2,880.79
DC,2018,3,888.98
DC,2018,4,904.53
DC,2019,1,908.48
DC,2019,2,918.18
DC,2019,3,931.91
DC,2019,4,942.4
DC,2020,1,947.63
DC,2020,2,939.53
DE,1975,1,77.8
DE,1975,2,89.42
DE,1975,3,116.11
DE,1975,4,75.43
DE,1976,1,80.63
DE,1976,2,86.59
DE,1976,3,80.72
DE,1976,4,84.6
DE,1977,1,88.59
DE,1977,2,78.06
DE,1977,3,81.46
DE,1977,4,83.22
DE,1978,1,83.16
DE,1978,2,91.24
DE,1978,3,85.78
DE,1978,4,83.67
DE,1979,1,87.35
DE,1979,2,87.41
DE,1979,3,94.81
DE,1979,4,96.79
DE,1980,1,100
DE,1980,2,108.09
DE,1980,3,110.31
DE,1980,4,107.48
DE,1981,1,109.48
DE,1981,2,103.9
DE,1981,3,116.73
DE,1981,4,106.53
DE,1982,1,101.98
DE,1982,2,118.68
DE,1982,3,113.29
DE,1982,4,116.92
DE,1983,1,117.21
DE,1983,2,119.57
DE,1983,3,122.89
DE,1983,4,128.42
DE,1984,1,125.58
DE,1984,2,129.18
DE,1984,3,132.37
DE,1984,4,134.25
DE,1985,1,137.13
DE,1985,2,141.17
DE,1985,3,143.99
DE,1985,4,146.36
DE,1986,1,151.86
DE,1986,2,155.18
DE,1986,3,159.96
DE,1986,4,165.54
DE,1987,1,171.87
DE,1987,2,175.94
DE,1987,3,183.52
DE,1987,4,188.47
DE,1988,1,191.02
DE,1988,2,196.6
DE,1988,3,202
DE,1988,4,207.61
DE,1989,1,210.55
DE,1989,2,217.37
DE,1989,3,222.77
DE,1989,4,224.35
DE,1990,1,227.49
DE,1990,2,226.55
DE,1990,3,224.64
DE,1990,4,224.82
DE,1991,1,228.53
DE,1991,2,228.98
DE,1991,3,228.98
DE,1991,4,232.14
DE,1992,1,232.34
DE,1992,2,230.77
DE,1992,3,231.77
DE,1992,4,233.85
DE,1993,1,232.73
DE,1993,2,233.49
DE,1993,3,232.99
DE,1993,4,233.78
DE,1994,1,233.01
DE,1994,2,230.32
DE,1994,3,228.14
DE,1994,4,226.92
DE,1995,1,227.5
DE,1995,2,228.53
DE,1995,3,232.3
DE,1995,4,232.13
DE,1996,1,234.66
DE,1996,2,232.74
DE,1996,3,233.24
DE,1996,4,235.58
DE,1997,1,235.42
DE,1997,2,235.73
DE,1997,3,237.71
DE,1997,4,239.74
DE,1998,1,243.43
DE,1998,2,244.21
DE,1998,3,245.38
DE,1998,4,246.66
DE,1999,1,250.7
DE,1999,2,252.43
DE,1999,3,256.19
DE,1999,4,257.69
DE,2000,1,261.97
DE,2000,2,266.54
DE,2000,3,271.65
DE,2000,4,275.19
DE,2001,1,281.06
DE,2001,2,285.84
DE,2001,3,291.41
DE,2001,4,295.4
DE,2002,1,300.59
DE,2002,2,308.4
DE,2002,3,316.14
DE,2002,4,321.23
DE,2003,1,325.92
DE,2003,2,332.93
DE,2003,3,340.57
DE,2003,4,353.23
DE,2004,1,364.59
DE,2004,2,372.68
DE,2004,3,395.02
DE,2004,4,407.08
DE,2005,1,418.44
DE,2005,2,436.16
DE,2005,3,455.66
DE,2005,4,465.44
DE,2006,1,474.86
DE,2006,2,483.82
DE,2006,3,488.36
DE,2006,4,497.28
DE,2007,1,497.64
DE,2007,2,501.3
DE,2007,3,496.45
DE,2007,4,497.09
DE,2008,1,493.71
DE,2008,2,486.78
DE,2008,3,475.75
DE,2008,4,470.13
DE,2009,1,472.56
DE,2009,2,458.52
DE,2009,3,447.27
DE,2009,4,443.54
DE,2010,1,440.08
DE,2010,2,436.14
DE,2010,3,435.68
DE,2010,4,432.15
DE,2011,1,421.54
DE,2011,2,409.55
DE,2011,3,405.19
DE,2011,4,410.47
DE,2012,1,407.37
DE,2012,2,398.75
DE,2012,3,401.79
DE,2012,4,404.57
DE,2013,1,405.11
DE,2013,2,404.56
DE,2013,3,406.95
DE,2013,4,409.55
DE,2014,1,408.35
DE,2014,2,412.05
DE,2014,3,417.48
DE,2014,4,415.8
DE,2015,1,422.3
DE,2015,2,421.53
DE,2015,3,424.37
DE,2015,4,427.14
DE,2016,1,428.03
DE,2016,2,432.22
DE,2016,3,437.38
DE,2016,4,440.6
DE,2017,1,440.4
DE,2017,2,440.69
DE,2017,3,443.45
DE,2017,4,447.88
DE,2018,1,457.34
DE,2018,2,460.17
DE,2018,3,459.58
DE,2018,4,463.7
DE,2019,1,469.39
DE,2019,2,477.61
DE,2019,3,481.53
DE,2019,4,486.42
DE,2020,1,492.48
DE,2020,2,494.34
FL,1975,1,66.36
FL,1975,2,84.11
FL,1975,3,67.37
FL,1975,4,68.46
FL,1976,1,68.43
FL,1976,2,76.45
FL,1976,3,69.38
FL,1976,4,70.96
FL,1977,1,71.56
FL,1977,2,79.49
FL,1977,3,72.76
FL,1977,4,75.25
FL,1978,1,78.88
FL,1978,2,83.79
FL,1978,3,83.51
FL,1978,4,85.14
FL,1979,1,89.88
FL,1979,2,92.5
FL,1979,3,93.9
FL,1979,4,98.09
FL,1980,1,100
FL,1980,2,99.97
FL,1980,3,106.22
FL,1980,4,109.09
FL,1981,1,111.19
FL,1981,2,112.92
FL,1981,3,108.96
FL,1981,4,114.59
FL,1982,1,119.08
FL,1982,2,120.47
FL,1982,3,122.63
FL,1982,4,122.95
FL,1983,1,123.31
FL,1983,2,125.28
FL,1983,3,125.24
FL,1983,4,125.45
FL,1984,1,126.48
FL,1984,2,127.48
FL,1984,3,128.79
FL,1984,4,127.05
FL,1985,1,128.54
FL,1985,2,128.98
FL,1985,3,128.83
FL,1985,4,130.61
FL,1986,1,131.98
FL,1986,2,135.45
FL,1986,3,136.31
FL,1986,4,136.47
FL,1987,1,137.22
FL,1987,2,139.26
FL,1987,3,139.41
FL,1987,4,140.38
FL,1988,1,141.84
FL,1988,2,144.77
FL,1988,3,145.95
FL,1988,4,147.13
FL,1989,1,148.29
FL,1989,2,149.3
FL,1989,3,151.71
FL,1989,4,152.91
FL,1990,1,153.61
FL,1990,2,153.08
FL,1990,3,153.91
FL,1990,4,153.35
FL,1991,1,155.14
FL,1991,2,155.66
FL,1991,3,155.4
FL,1991,4,158.05
FL,1992,1,160
FL,1992,2,158.57
FL,1992,3,161.24
FL,1992,4,161.36
FL,1993,1,161.52
FL,1993,2,163.3
FL,1993,3,164.54
FL,1993,4,166.23
FL,1994,1,165.99
FL,1994,2,164.84
FL,1994,3,165.08
FL,1994,4,164.97
FL,1995,1,165.64
FL,1995,2,167.66
FL,1995,3,170.96
FL,1995,4,172.35
FL,1996,1,174.16
FL,1996,2,173.26
FL,1996,3,173.62
FL,1996,4,174.53
FL,1997,1,176.73
FL,1997,2,176.61
FL,1997,3,179.03
FL,1997,4,182.08
FL,1998,1,185.7
FL,1998,2,185.55
FL,1998,3,187.88
FL,1998,4,190.75
FL,1999,1,191.91
FL,1999,2,193.4
FL,1999,3,195.76
FL,1999,4,198.12
FL,2000,1,202.07
FL,2000,2,205.65
FL,2000,3,209.97
FL,2000,4,214.4
FL,2001,1,220.56
FL,2001,2,226.12
FL,2001,3,231.33
FL,2001,4,236.89
FL,2002,1,241.66
FL,2002,2,249
FL,2002,3,256.05
FL,2002,4,261.87
FL,2003,1,267.43
FL,2003,2,273.89
FL,2003,3,280.48
FL,2003,4,293.51
FL,2004,1,302.43
FL,2004,2,316.66
FL,2004,3,336.41
FL,2004,4,351.74
FL,2005,1,370.66
FL,2005,2,398.13
FL,2005,3,425.77
FL,2005,4,448.25
FL,2006,1,465.64
FL,2006,2,475.58
FL,2006,3,479.13
FL,2006,4,482.55
FL,2007,1,479.38
FL,2007,2,473.26
FL,2007,3,456.22
FL,2007,4,444.69
FL,2008,1,427.02
FL,2008,2,397.5
FL,2008,3,365.15
FL,2008,4,346.66
FL,2009,1,352.58
FL,2009,2,334.21
FL,2009,3,314.91
FL,2009,4,307.12
FL,2010,1,301.05
FL,2010,2,292.68
FL,2010,3,296.17
FL,2010,4,290.76
FL,2011,1,276.9
FL,2011,2,268.63
FL,2011,3,271.46
FL,2011,4,273.76
FL,2012,1,268.25
FL,2012,2,266.26
FL,2012,3,272.74
FL,2012,4,276.49
FL,2013,1,280.29
FL,2013,2,289.44
FL,2013,3,297.13
FL,2013,4,304.84
FL,2014,1,309.45
FL,2014,2,317.6
FL,2014,3,324.54
FL,2014,4,330.41
FL,2015,1,337.79
FL,2015,2,346.18
FL,2015,3,355
FL,2015,4,362.24
FL,2016,1,369.19
FL,2016,2,378.31
FL,2016,3,388.82
FL,2016,4,395.64
FL,2017,1,403.8
FL,2017,2,414.01
FL,2017,3,421.51
FL,2017,4,429.83
FL,2018,1,438.58
FL,2018,2,448
FL,2018,3,455.39
FL,2018,4,459.12
FL,2019,1,467.22
FL,2019,2,473.98
FL,2019,3,482.11
FL,2019,4,488.05
FL,2020,1,496.23
FL,2020,2,500.8
GA,1975,1,74.1
GA,1975,2,72
GA,1975,3,74.43
GA,1975,4,73.87
GA,1976,1,71.22
GA,1976,2,73.17
GA,1976,3,79.24
GA,1976,4,78.49
GA,1977,1,76.7
GA,1977,2,76.2
GA,1977,3,78.9
GA,1977,4,78.56
GA,1978,1,84.26
GA,1978,2,81.56
GA,1978,3,85.35
GA,1978,4,86.27
GA,1979,1,87.84
GA,1979,2,90.95
GA,1979,3,92.09
GA,1979,4,95.78
GA,1980,1,100
GA,1980,2,100.39
GA,1980,3,102.11
GA,1980,4,102.89
GA,1981,1,107.41
GA,1981,2,107.98
GA,1981,3,108.61
GA,1981,4,112.49
GA,1982,1,113.5
GA,1982,2,115.42
GA,1982,3,114.19
GA,1982,4,116.42
GA,1983,1,117.69
GA,1983,2,118.45
GA,1983,3,121.01
GA,1983,4,120.78
GA,1984,1,124.45
GA,1984,2,126.64
GA,1984,3,124.72
GA,1984,4,129.18
GA,1985,1,131.69
GA,1985,2,129.03
GA,1985,3,135.08
GA,1985,4,137.81
GA,1986,1,140.08
GA,1986,2,141.91
GA,1986,3,143.64
GA,1986,4,146.03
GA,1987,1,148.42
GA,1987,2,150.08
GA,1987,3,151.73
GA,1987,4,152.54
GA,1988,1,154.57
GA,1988,2,156.5
GA,1988,3,156.89
GA,1988,4,156.68
GA,1989,1,157.84
GA,1989,2,158.3
GA,1989,3,160.3
GA,1989,4,161.51
GA,1990,1,160.98
GA,1990,2,159.57
GA,1990,3,160.59
GA,1990,4,159.48
GA,1991,1,161.09
GA,1991,2,161.71
GA,1991,3,161.25
GA,1991,4,163.02
GA,1992,1,164.01
GA,1992,2,164.28
GA,1992,3,167.65
GA,1992,4,167.93
GA,1993,1,168.26
GA,1993,2,170.14
GA,1993,3,171.28
GA,1993,4,172.54
GA,1994,1,173.08
GA,1994,2,174.11
GA,1994,3,174.73
GA,1994,4,175.44
GA,1995,1,176.38
GA,1995,2,179.72
GA,1995,3,182.19
GA,1995,4,184.92
GA,1996,1,187.17
GA,1996,2,188.12
GA,1996,3,189.86
GA,1996,4,191.33
GA,1997,1,193.55
GA,1997,2,195.8
GA,1997,3,199.17
GA,1997,4,201.96
GA,1998,1,205.52
GA,1998,2,207.41
GA,1998,3,211.21
GA,1998,4,214.4
GA,1999,1,217.3
GA,1999,2,220.61
GA,1999,3,224.55
GA,1999,4,227.18
GA,2000,1,230.19
GA,2000,2,233.91
GA,2000,3,237.71
GA,2000,4,241.59
GA,2001,1,248.38
GA,2001,2,251.45
GA,2001,3,254.65
GA,2001,4,258
GA,2002,1,260.21
GA,2002,2,262.14
GA,2002,3,266.47
GA,2002,4,269.54
GA,2003,1,271.67
GA,2003,2,273.45
GA,2003,3,275.12
GA,2003,4,278.67
GA,2004,1,282.48
GA,2004,2,284.36
GA,2004,3,288.3
GA,2004,4,292.79
GA,2005,1,296.57
GA,2005,2,300.58
GA,2005,3,305.55
GA,2005,4,309.54
GA,2006,1,312.66
GA,2006,2,314.57
GA,2006,3,317.11
GA,2006,4,323.05
GA,2007,1,325.75
GA,2007,2,326.75
GA,2007,3,324.75
GA,2007,4,326.83
GA,2008,1,327.25
GA,2008,2,322.11
GA,2008,3,313.44
GA,2008,4,312.18
GA,2009,1,318.79
GA,2009,2,309.06
GA,2009,3,296.28
GA,2009,4,291.95
GA,2010,1,286.36
GA,2010,2,280.3
GA,2010,3,282.95
GA,2010,4,279.15
GA,2011,1,268.92
GA,2011,2,257.42
GA,2011,3,258.96
GA,2011,4,258.48
GA,2012,1,251.79
GA,2012,2,247.56
GA,2012,3,250.63
GA,2012,4,253.67
GA,2013,1,253.96
GA,2013,2,259.98
GA,2013,3,263.47
GA,2013,4,266.94
GA,2014,1,271.07
GA,2014,2,277.22
GA,2014,3,282.69
GA,2014,4,284.57
GA,2015,1,288.29
GA,2015,2,295.75
GA,2015,3,299.89
GA,2015,4,302.52
GA,2016,1,305.13
GA,2016,2,313.96
GA,2016,3,319.42
GA,2016,4,322.25
GA,2017,1,324.9
GA,2017,2,334.75
GA,2017,3,339.86
GA,2017,4,343.31
GA,2018,1,352.2
GA,2018,2,360.92
GA,2018,3,367.44
GA,2018,4,369.96
GA,2019,1,375.51
GA,2019,2,384.49
GA,2019,3,388.84
GA,2019,4,393.91
GA,2020,1,399.17
GA,2020,2,401.87
HI,1975,1,57.15
HI,1975,2,54.84
HI,1975,3,56.04
HI,1975,4,57.37
HI,1976,1,54.14
HI,1976,2,56.64
HI,1976,3,54.95
HI,1976,4,56.36
HI,1977,1,56.74
HI,1977,2,59.32
HI,1977,3,61.42
HI,1977,4,62.49
HI,1978,1,64.67
HI,1978,2,65.51
HI,1978,3,67.16
HI,1978,4,74.96
HI,1979,1,73.83
HI,1979,2,81.9
HI,1979,3,89.19
HI,1979,4,92.99
HI,1980,1,100
HI,1980,2,101.09
HI,1980,3,101.48
HI,1980,4,108.08
HI,1981,1,102.34
HI,1981,2,98.33
HI,1981,3,85.92
HI,1981,4,49.9
HI,1982,1,113.7
HI,1982,2,103.4
HI,1982,3,100.79
HI,1982,4,86.76
HI,1983,1,102.29
HI,1983,2,106.3
HI,1983,3,112.28
HI,1983,4,106.21
HI,1984,1,109.18
HI,1984,2,113.78
HI,1984,3,110.62
HI,1984,4,109.3
HI,1985,1,115.08
HI,1985,2,113.31
HI,1985,3,117.13
HI,1985,4,117.95
HI,1986,1,120.24
HI,1986,2,120.26
HI,1986,3,121.27
HI,1986,4,124.08
HI,1987,1,128.1
HI,1987,2,131.14
HI,1987,3,133.18
HI,1987,4,135.87
HI,1988,1,144.55
HI,1988,2,151.85
HI,1988,3,156.02
HI,1988,4,166.97
HI,1989,1,179.06
HI,1989,2,183.99
HI,1989,3,197.07
HI,1989,4,203.56
HI,1990,1,218.45
HI,1990,2,231.41
HI,1990,3,242.43
HI,1990,4,252.19
HI,1991,1,258
HI,1991,2,260.38
HI,1991,3,260.68
HI,1991,4,264.36
HI,1992,1,263.62
HI,1992,2,262.96
HI,1992,3,265.08
HI,1992,4,265.82
HI,1993,1,265.13
HI,1993,2,266.6
HI,1993,3,265.22
HI,1993,4,266.75
HI,1994,1,267.8
HI,1994,2,264.26
HI,1994,3,266.87
HI,1994,4,260.25
HI,1995,1,258.66
HI,1995,2,261.54
HI,1995,3,262.44
HI,1995,4,263.01
HI,1996,1,257.65
HI,1996,2,252.34
HI,1996,3,244.63
HI,1996,4,240.03
HI,1997,1,236.65
HI,1997,2,231.37
HI,1997,3,232.17
HI,1997,4,229.54
HI,1998,1,231.21
HI,1998,2,231.21
HI,1998,3,233
HI,1998,4,231.82
HI,1999,1,230.52
HI,1999,2,228.84
HI,1999,3,224.53
HI,1999,4,224.68
HI,2000,1,230.2
HI,2000,2,230.5
HI,2000,3,233.7
HI,2000,4,239.46
HI,2001,1,246.95
HI,2001,2,250.89
HI,2001,3,255.28
HI,2001,4,259.05
HI,2002,1,263.18
HI,2002,2,269.09
HI,2002,3,277.29
HI,2002,4,280.84
HI,2003,1,288.88
HI,2003,2,295.73
HI,2003,3,304.32
HI,2003,4,321.5
HI,2004,1,336.81
HI,2004,2,355.91
HI,2004,3,389.96
HI,2004,4,404.3
HI,2005,1,423.49
HI,2005,2,448.02
HI,2005,3,476.31
HI,2005,4,502.49
HI,2006,1,521.58
HI,2006,2,525.61
HI,2006,3,535.49
HI,2006,4,533.55
HI,2007,1,540.91
HI,2007,2,541.93
HI,2007,3,539.31
HI,2007,4,536.72
HI,2008,1,531.28
HI,2008,2,520.45
HI,2008,3,505.67
HI,2008,4,495.95
HI,2009,1,492.78
HI,2009,2,472.09
HI,2009,3,458.76
HI,2009,4,452.2
HI,2010,1,451.65
HI,2010,2,448.61
HI,2010,3,451.08
HI,2010,4,451.45
HI,2011,1,442.39
HI,2011,2,442.47
HI,2011,3,445.35
HI,2011,4,444.91
HI,2012,1,446.84
HI,2012,2,443.63
HI,2012,3,451.21
HI,2012,4,455.18
HI,2013,1,459.63
HI,2013,2,467.47
HI,2013,3,478.56
HI,2013,4,490.99
HI,2014,1,494.91
HI,2014,2,502.36
HI,2014,3,512.88
HI,2014,4,520.06
HI,2015,1,531.29
HI,2015,2,535.22
HI,2015,3,543.85
HI,2015,4,549.51
HI,2016,1,565.76
HI,2016,2,568.18
HI,2016,3,578.44
HI,2016,4,584.9
HI,2017,1,589.49
HI,2017,2,598.97
HI,2017,3,609.83
HI,2017,4,612.81
HI,2018,1,620.39
HI,2018,2,625.82
HI,2018,3,634.32
HI,2018,4,638.06
HI,2019,1,645.64
HI,2019,2,649.69
HI,2019,3,655.42
HI,2019,4,663.48
HI,2020,1,661.99
HI,2020,2,666.43
IA,1975,1,58.95
IA,1975,2,63.92
IA,1975,3,63.42
IA,1975,4,65.98
IA,1976,1,67.57
IA,1976,2,70.16
IA,1976,3,74.09
IA,1976,4,71.39
IA,1977,1,76.04
IA,1977,2,78.3
IA,1977,3,80.22
IA,1977,4,83.62
IA,1978,1,86
IA,1978,2,90.29
IA,1978,3,91.18
IA,1978,4,95.65
IA,1979,1,96.5
IA,1979,2,99.44
IA,1979,3,102.39
IA,1979,4,101.9
IA,1980,1,100
IA,1980,2,100.84
IA,1980,3,101.45
IA,1980,4,97.69
IA,1981,1,94.72
IA,1981,2,93.14
IA,1981,3,88.17
IA,1981,4,102.72
IA,1982,1,93.67
IA,1982,2,96.94
IA,1982,3,90.24
IA,1982,4,94.45
IA,1983,1,97.94
IA,1983,2,99.18
IA,1983,3,99.14
IA,1983,4,98.52
IA,1984,1,98.81
IA,1984,2,100.72
IA,1984,3,99.31
IA,1984,4,101.08
IA,1985,1,101.51
IA,1985,2,101.53
IA,1985,3,103.14
IA,1985,4,102.13
IA,1986,1,103.32
IA,1986,2,103.88
IA,1986,3,104.32
IA,1986,4,104.05
IA,1987,1,105.46
IA,1987,2,105.37
IA,1987,3,105.57
IA,1987,4,102.39
IA,1988,1,104.6
IA,1988,2,106.34
IA,1988,3,108.45
IA,1988,4,108.06
IA,1989,1,109.97
IA,1989,2,111.14
IA,1989,3,113.2
IA,1989,4,114.2
IA,1990,1,115.71
IA,1990,2,117.18
IA,1990,3,118.8
IA,1990,4,119.69
IA,1991,1,121.33
IA,1991,2,122.63
IA,1991,3,123.76
IA,1991,4,125.59
IA,1992,1,126.02
IA,1992,2,128.08
IA,1992,3,129.74
IA,1992,4,130.87
IA,1993,1,132.04
IA,1993,2,133.96
IA,1993,3,136.68
IA,1993,4,138.24
IA,1994,1,140.8
IA,1994,2,144.43
IA,1994,3,147.18
IA,1994,4,147.31
IA,1995,1,148.93
IA,1995,2,152.22
IA,1995,3,154.4
IA,1995,4,155.83
IA,1996,1,157.91
IA,1996,2,159.29
IA,1996,3,160.68
IA,1996,4,161.75
IA,1997,1,163.36
IA,1997,2,165.16
IA,1997,3,167.59
IA,1997,4,169.08
IA,1998,1,171.25
IA,1998,2,173.41
IA,1998,3,175.29
IA,1998,4,177.49
IA,1999,1,179.07
IA,1999,2,181.7
IA,1999,3,182.84
IA,1999,4,183.96
IA,2000,1,185.9
IA,2000,2,188.4
IA,2000,3,190.9
IA,2000,4,192.31
IA,2001,1,196.39
IA,2001,2,198.49
IA,2001,3,199.88
IA,2001,4,202.3
IA,2002,1,204.07
IA,2002,2,205.08
IA,2002,3,207.64
IA,2002,4,209.4
IA,2003,1,210.73
IA,2003,2,212.34
IA,2003,3,214.94
IA,2003,4,218.32
IA,2004,1,219.92
IA,2004,2,222.29
IA,2004,3,225.36
IA,2004,4,227.9
IA,2005,1,230.43
IA,2005,2,233.23
IA,2005,3,236.99
IA,2005,4,238.78
IA,2006,1,238.86
IA,2006,2,240.22
IA,2006,3,241.62
IA,2006,4,243.59
IA,2007,1,244.43
IA,2007,2,246.49
IA,2007,3,246.42
IA,2007,4,247.83
IA,2008,1,249.18
IA,2008,2,247.87
IA,2008,3,245.84
IA,2008,4,246.97
IA,2009,1,249.33
IA,2009,2,247.75
